post_id,text,post_text,time,image,video,comments,shares,reactions,reaction_count
808912207259761,"| Member HC nói về nỗi cô đơn 🥹 |

(Ad trích lại từ các bài viết của user trong group nhé!)
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
""... những lúc tớ mệt nhất, đau lòng nhất tớ chọn ở một mình, lắm lúc muốn khóc oà cái cho xong mà không rơi nổi một giọt nước mắt nào 👉🏻👈🏻""
- Thảo Vy
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

Còn nhớ hôm gần đây tớ bị chảy máu cam, tớ đã hoảng sợ. Tớ đã không kiềm được mà khóc. Tớ đã tự lẩm nhẩm, liên mồm nói ""Không sao, không sao"", ""Ổn thôi"". Tớ dần bình tĩnh lại và không khóc nữa.
""Không sao, sẽ ổn thôi"" là câu nói mà tớ cho rằng đó không phải là câu nói vô dụng. Vì chính tớ đã luôn nói như vậy với chính bản thân tớ vào những lúc tớ không ổn.
- 3012
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Bản thân bạn đã có một ngày rất mệt mỏi ở nơi công sở, vì từng đồng lương để trang trải cuộc sống.
Bản thân bạn vừa mới phải chấm dứt một mối quan hệ với người bạn từng yêu thương rất nhiều.
Bản thân luôn cố gắng, chăm chỉ nhưng lại chẳng bao giờ được công nhận.
Bản thân bạn đang đơn phương ai đó, cố trao họ những gì bạn nghĩ là tốt nhất nhưng chợt nhận ra, bạn chẳng thể khiến người khác thích mình nếu cứ trao đi những thứ người khác chưa từng coi trọng.
Và nỗi đau cứ tiếp nối với những câu chuyện đời khác nhau.
Đến cuối cùng, bản thân bạn, cô đơn, lặng lẽ ngồi ở đó, chẳng làm gì cả. Khi đau thương quá nhiều, bạn chọn cách im lặng, để nước mắt nói thay những điều đã âm ỉ trong lòng bấy lâu nay.
Nhưng không sao cả, bạn cứ khóc. Khóc từ ngày này sang ngày khác cũng được. Từ tháng này sang tháng khác cũng được. Hay từ năm này sang năm khác. Cứ khóc, cứ viết, cứ ghét, cứ sống thật với chính cảm xúc mình.
Bởi lẽ, đến cuối cùng, chẳng một niềm vui nào trường tồn, chẳng một nỗi buồn nào văng vẳng mãi...""
- Whispering mind
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hôm kia có người bạn qua mạng đã lâu nhắn hỏi tớ, dạo này ổn hong. Vì lúc trước biết tớ hay bị buồn.
Chỉ vài câu hỏi thăm đơn giản từ những người đã lâu hong liên lạc, thậm chí là hong thân thiết mấy. Làm tớ cảm thấy tớ vẫn đang được yêu thương mà.
Tớ đã thôi tìm kiếm sự yêu thương sau nhiều lần bị đối xử hong tốt. Nhưng mà ấy, sống mà hong được nhận và trao tình yêu thì làm sao mà sống, nhỉ.""
- trà chanh
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hello mọi người
Trong đây có ai kiểu như mình, tự nhiên ban ngày đang làm việc cái tự nhiên muốn khóc, cũng ko cần có lí do gì, rồi định tối về khóc một trận cho đã. Ruốc cuộc là ko khóc dc còn khó chịu trong người hơn🥹""
-Nhi Dung
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Không ai quá bận cả, chỉ là vấn đề về sự ưu tiên. Tớ đọc được như vậy trên mạng. Người quen (thân đi) hầu như tớ làm lead trong mối quan hệ, có thể do tính họ quen bị động, nhưng nó khiến tớ cảm thấy không được cần đến. Tớ dừng chủ động, vơi tương tác là tớ sẽ mờ nhạt dần trong cuộc đời họ, họ cũng lâu lâu mới bất chợt nhớ ra tớ.
Có ai bạn bè toàn 2,3 tuần, vài tháng mới nhắn tin, gặp nhau 1 lần không? Bạn thân ấy? Vì tớ thấy mọi người nhắn tin với bạn bè nhiều cực kì, không phải 24/7 nhưng có gì hay gửi nhau, reply story stt nhau, nói chung họ luôn tương tác với nhau khi có thể.
Có thể do tớ không nói chuyện hay lắm, hoặc có vấn đề gì đó ..""
- Ẩn danh

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
🌝🌝🌝 Chúc các cậu ngủ ngon. Buồn gì thì cứ buồn đi, rồi sáng mai tiếp tục đón ngày mới nhé. Sau tất cả, ad hi vọng tất cả chúng ta đều có kết truyện có hậu :"">","| Member HC nói về nỗi cô đơn 🥹 |

(Ad trích lại từ các bài viết của user trong group nhé!)
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
""... những lúc tớ mệt nhất, đau lòng nhất tớ chọn ở một mình, lắm lúc muốn khóc oà cái cho xong mà không rơi nổi một giọt nước mắt nào 👉🏻👈🏻""
- Thảo Vy
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

Còn nhớ hôm gần đây tớ bị chảy máu cam, tớ đã hoảng sợ. Tớ đã không kiềm được mà khóc. Tớ đã tự lẩm nhẩm, liên mồm nói ""Không sao, không sao"", ""Ổn thôi"". Tớ dần bình tĩnh lại và không khóc nữa.
""Không sao, sẽ ổn thôi"" là câu nói mà tớ cho rằng đó không phải là câu nói vô dụng. Vì chính tớ đã luôn nói như vậy với chính bản thân tớ vào những lúc tớ không ổn.
- 3012
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Bản thân bạn đã có một ngày rất mệt mỏi ở nơi công sở, vì từng đồng lương để trang trải cuộc sống.
Bản thân bạn vừa mới phải chấm dứt một mối quan hệ với người bạn từng yêu thương rất nhiều.
Bản thân luôn cố gắng, chăm chỉ nhưng lại chẳng bao giờ được công nhận.
Bản thân bạn đang đơn phương ai đó, cố trao họ những gì bạn nghĩ là tốt nhất nhưng chợt nhận ra, bạn chẳng thể khiến người khác thích mình nếu cứ trao đi những thứ người khác chưa từng coi trọng.
Và nỗi đau cứ tiếp nối với những câu chuyện đời khác nhau.
Đến cuối cùng, bản thân bạn, cô đơn, lặng lẽ ngồi ở đó, chẳng làm gì cả. Khi đau thương quá nhiều, bạn chọn cách im lặng, để nước mắt nói thay những điều đã âm ỉ trong lòng bấy lâu nay.
Nhưng không sao cả, bạn cứ khóc. Khóc từ ngày này sang ngày khác cũng được. Từ tháng này sang tháng khác cũng được. Hay từ năm này sang năm khác. Cứ khóc, cứ viết, cứ ghét, cứ sống thật với chính cảm xúc mình.
Bởi lẽ, đến cuối cùng, chẳng một niềm vui nào trường tồn, chẳng một nỗi buồn nào văng vẳng mãi...""
- Whispering mind
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hôm kia có người bạn qua mạng đã lâu nhắn hỏi tớ, dạo này ổn hong. Vì lúc trước biết tớ hay bị buồn.
Chỉ vài câu hỏi thăm đơn giản từ những người đã lâu hong liên lạc, thậm chí là hong thân thiết mấy. Làm tớ cảm thấy tớ vẫn đang được yêu thương mà.
Tớ đã thôi tìm kiếm sự yêu thương sau nhiều lần bị đối xử hong tốt. Nhưng mà ấy, sống mà hong được nhận và trao tình yêu thì làm sao mà sống, nhỉ.""
- trà chanh
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Hello mọi người
Trong đây có ai kiểu như mình, tự nhiên ban ngày đang làm việc cái tự nhiên muốn khóc, cũng ko cần có lí do gì, rồi định tối về khóc một trận cho đã. Ruốc cuộc là ko khóc dc còn khó chịu trong người hơn🥹""
-Nhi Dung
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\

""Không ai quá bận cả, chỉ là vấn đề về sự ưu tiên. Tớ đọc được như vậy trên mạng. Người quen (thân đi) hầu như tớ làm lead trong mối quan hệ, có thể do tính họ quen bị động, nhưng nó khiến tớ cảm thấy không được cần đến. Tớ dừng chủ động, vơi tương tác là tớ sẽ mờ nhạt dần trong cuộc đời họ, họ cũng lâu lâu mới bất chợt nhớ ra tớ.
Có ai bạn bè toàn 2,3 tuần, vài tháng mới nhắn tin, gặp nhau 1 lần không? Bạn thân ấy? Vì tớ thấy mọi người nhắn tin với bạn bè nhiều cực kì, không phải 24/7 nhưng có gì hay gửi nhau, reply story stt nhau, nói chung họ luôn tương tác với nhau khi có thể.
Có thể do tớ không nói chuyện hay lắm, hoặc có vấn đề gì đó ..""
- Ẩn danh

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
🌝🌝🌝 Chúc các cậu ngủ ngon. Buồn gì thì cứ buồn đi, rồi sáng mai tiếp tục đón ngày mới nhé. Sau tất cả, ad hi vọng tất cả chúng ta đều có kết truyện có hậu :"">",2023-04-17 17:14:00,1,0,32,45,"{'thích': 491, 'yêu thích': 192, 'thương thương': 12, 'buồn': 10}",705
808787187272263,"Cậu biết đấy, khi cậu suốt ngày than ế lòi thì ở đâu đó vẫn có một người vẫn đang lén lút thích cậu 🥰","Cậu biết đấy, khi cậu suốt ngày than ế lòi thì ở đâu đó vẫn có một người vẫn đang lén lút thích cậu 🥰",2023-04-17 13:33:57,0,0,1274,192,"{'thích': 5467, 'yêu thích': 1148, 'haha': 531, 'wow': 78, 'thương thương': 77, 'buồn': 842, 'phẫn nộ': 2}",8145
808692373948411,“Cái gì làm hại tổ ong thì cũng làm hại những con ong” - Marcus Aurelius,“Cái gì làm hại tổ ong thì cũng làm hại những con ong” - Marcus Aurelius,2023-04-17 09:38:16,0,0,20,78,"{'thích': 3504, 'yêu thích': 126, 'haha': 6, 'wow': 5, 'thương thương': 10, 'buồn': 519}",4170
808511723966476,Tức à nha 😒😒😒,Tức à nha 😒😒😒,2023-04-17 02:13:54,1,0,652,298,"{'thích': 10979, 'yêu thích': 205, 'haha': 6740, 'wow': 19, 'thương thương': 57, 'buồn': 2716, 'phẫn nộ': 18}",20734
808155527335429,🥰,🥰,2023-04-16 11:29:59,1,0,975,530,"{'thích': 11108, 'yêu thích': 4411, 'haha': 447, 'wow': 14, 'thương thương': 177, 'buồn': 187, 'phẫn nộ': 3}",16347
807527240731591,"""Sự nhạy cảm là con dao hai lưỡi, nó giúp cậu nhìn thấy những điều đẹp nhất trong cuộc sống, nhưng chính nó cũng là một phần nguyên do đẩy cậu xuống vực sâu của những cảm xúc hỗn tạp tồi tệ”","""Sự nhạy cảm là con dao hai lưỡi, nó giúp cậu nhìn thấy những điều đẹp nhất trong cuộc sống, nhưng chính nó cũng là một phần nguyên do đẩy cậu xuống vực sâu của những cảm xúc hỗn tạp tồi tệ”",2023-04-15 09:11:04,0,0,175,449,"{'thích': 3872, 'yêu thích': 1223, 'haha': 8, 'wow': 2, 'thương thương': 43, 'buồn': 142}",5290
806814670802848,"Khi người ta muốn che đi những giọt nước mắt, thì mình giả vờ không thấy cũng là một hành động tử tế.","Khi người ta muốn che đi những giọt nước mắt, thì mình giả vờ không thấy cũng là một hành động tử tế.",2023-04-14 04:17:50,1,0,201,395,"{'thích': 10328, 'yêu thích': 4717, 'haha': 49, 'wow': 8, 'thương thương': 219, 'buồn': 75}",15396
806541694163479,"Chúc mọi người tối tốt :)) ai ngủ thì ngủ ngon, ai đang cày deadline thì trong hân hoan zui zẻ :3","Chúc mọi người tối tốt :)) ai ngủ thì ngủ ngon, ai đang cày deadline thì trong hân hoan zui zẻ :3",2023-04-13 18:25:16,1,0,95,191,"{'thích': 3191, 'yêu thích': 734, 'haha': 15, 'wow': 3, 'thương thương': 31, 'buồn': 316}",4290
806262870858028,"Mấy con ma nói nhiều 🌝🌝🌝

————-

Hai chiều nè
- Chiều của người thích mặc gì mặc: Lựa chọn về thời trang là của chính bạn, ko ai có quyền cấm cản cả. Và cái bạn chọn mặc có khả năng sẽ làm cho ai đó thấy khó chịuXem thêm về thị giác lẫn cảm xúc, và họ sẽ phản ứng.
- Chiều của người chê bai: Lựa chọn phát ngôn cũng là của bạn, không ai có quyền bịt mồm bạn cả. Và cái bạn chọn nói ra có khả năng làm cho ai đó cảm thấy khó chịu về thính giác lẫn cảm xúc, và họ sẽ phản ứng.

Xung đột sẽ luôn xảy ra hui, điều quan trọng là bạn biết rõ điều đó để lựa chọn hành động thôi.

Thấy câu chuyện bị đẩy đi hơi xa nên admin xin phép đăng ý kiến của mình lên caption. Ad không ngả về bất cứ bên nào cả nhé 🥺 Con ma nào sai, con ma nào đúng, độc giả là người quyết định.","Mấy con ma nói nhiều 🌝🌝🌝

————-

Hai chiều nè
- Chiều của người thích mặc gì mặc: Lựa chọn về thời trang là của chính bạn, ko ai có quyền cấm cản cả. Và cái bạn chọn mặc có khả năng sẽ làm cho ai đó thấy khó chịuXem thêm về thị giác lẫn cảm xúc, và họ sẽ phản ứng.
- Chiều của người chê bai: Lựa chọn phát ngôn cũng là của bạn, không ai có quyền bịt mồm bạn cả. Và cái bạn chọn nói ra có khả năng làm cho ai đó cảm thấy khó chịu về thính giác lẫn cảm xúc, và họ sẽ phản ứng.

Xung đột sẽ luôn xảy ra hui, điều quan trọng là bạn biết rõ điều đó để lựa chọn hành động thôi.

Thấy câu chuyện bị đẩy đi hơi xa nên admin xin phép đăng ý kiến của mình lên caption. Ad không ngả về bất cứ bên nào cả nhé 🥺 Con ma nào sai, con ma nào đúng, độc giả là người quyết định.",2023-04-13 08:00:43,1,0,784,359,"{'thích': 7263, 'yêu thích': 851, 'haha': 2856, 'wow': 12, 'thương thương': 38, 'buồn': 129, 'phẫn nộ': 25}",11174
806243180859997,Nhớ con cá hôm bữa ko? Nó nhúc nhích òi nè 🥹,Nhớ con cá hôm bữa ko? Nó nhúc nhích òi nè 🥹,2023-04-13 07:00:10,0,1,37,50,"{'thích': 1236, 'yêu thích': 33, 'haha': 1031, 'wow': 7, 'thương thương': 7, 'buồn': 499}",2813
805841130900202,"Nhiều khi những thứ xàm xí của bọn nhóc lại thổi tan đi ngày u ám của người lớn chúng ta đó =))) Cơ mà có ai chơi AR Contest của mì Hảo Hảo Kim Chi chua cay bùng nổ chưa nè

#HaoHaoHuongViLauKimChi #ChuaCayBungNo","Nhiều khi những thứ xàm xí của bọn nhóc lại thổi tan đi ngày u ám của người lớn chúng ta đó =))) Cơ mà có ai chơi AR Contest của mì Hảo Hảo Kim Chi chua cay bùng nổ chưa nè

#HaoHaoHuongViLauKimChi #ChuaCayBungNo",2023-04-12 12:56:37,1,0,36,12,"{'thích': 3985, 'yêu thích': 280, 'haha': 1111, 'wow': 2, 'thương thương': 19, 'buồn': 11}",5408
805127374304911,"""Đừng cố đọc mấy bài nhận diện redflag nếu bạn vốn là một người hành động theo cảm tính. Mình từng trò chuyện với rất rất rất nhiều bạn, họ liệt kê rõ ràng từng điểm xấu, những ảnh hưởng tiêu cực, những câuXem thêm chuyện kinh khủng khiếp mà người kia gây ra, nhưng ... ""tại còn tình cảm nên không rời đi được"". Vậy cuối cùng, biết họ có redflag làm gì? Để bạn càng đau đớn với mâu thuẫn nội tại? Hay nhận ra bản thân vô lý vì cứ cố bám lấy một điều làm mình tổn thương?

Danh sách redflag có đầy, nhưng lỡ đâu bạn lại là người...mê màu đỏ? Hôm nọ, mình đưa ra cảnh báo với bạn mình rằng người kia rất gia trưởng, độc đoán, đại khái là ""alpha male"". Nhưng họ trả lời rất tỉnh ""Ờm, tao biết, nhưng tao thích người gia trưởng mà"". Ờ ha, chẳng có tiêu chuẩn nào đủ uy tín để áp dụng cho tất cả mọi người. ""

(Đào Lê Tâm An - Member group Hai Chiều)","""Đừng cố đọc mấy bài nhận diện redflag nếu bạn vốn là một người hành động theo cảm tính. Mình từng trò chuyện với rất rất rất nhiều bạn, họ liệt kê rõ ràng từng điểm xấu, những ảnh hưởng tiêu cực, những câuXem thêm chuyện kinh khủng khiếp mà người kia gây ra, nhưng ... ""tại còn tình cảm nên không rời đi được"". Vậy cuối cùng, biết họ có redflag làm gì? Để bạn càng đau đớn với mâu thuẫn nội tại? Hay nhận ra bản thân vô lý vì cứ cố bám lấy một điều làm mình tổn thương?

Danh sách redflag có đầy, nhưng lỡ đâu bạn lại là người...mê màu đỏ? Hôm nọ, mình đưa ra cảnh báo với bạn mình rằng người kia rất gia trưởng, độc đoán, đại khái là ""alpha male"". Nhưng họ trả lời rất tỉnh ""Ờm, tao biết, nhưng tao thích người gia trưởng mà"". Ờ ha, chẳng có tiêu chuẩn nào đủ uy tín để áp dụng cho tất cả mọi người. ""

(Đào Lê Tâm An - Member group Hai Chiều)",2023-04-11 05:00:12,1,0,354,303,"{'thích': 4921, 'yêu thích': 1420, 'haha': 89, 'wow': 11, 'thương thương': 40, 'buồn': 44}",6525
805114270972888,"Khách hàng mãi mãi hong biết họ muốn gì đâu, nên là đừng lo lắng các bro nhá =)))))))))","Khách hàng mãi mãi hong biết họ muốn gì đâu, nên là đừng lo lắng các bro nhá =)))))))))",2023-04-11 04:22:28,1,0,56,39,"{'thích': 936, 'yêu thích': 17, 'haha': 783, 'wow': 2, 'thương thương': 3, 'buồn': 21}",1762
804697731014542,"Có thể không phải là bạn không thích đám đông, mà quan trọng là đám đông đó có ai nữa!

#Jollibeetour #ChuyếnXeVuiVẻ #JOLLIBEE","Có thể không phải là bạn không thích đám đông, mà quan trọng là đám đông đó có ai nữa!

#Jollibeetour #ChuyếnXeVuiVẻ #JOLLIBEE",2023-04-10 12:57:23,1,0,101,99,"{'thích': 3756, 'yêu thích': 3047, 'haha': 609, 'wow': 2, 'thương thương': 31, 'buồn': 3}",7448
804614974356151,"Góc thử nghiệm: Giờ ad sẽ đăng content hướng nội dô group, content hướng ngoại trên page =)) Mọi người đón xem nhá 🥹

Hai Chiều‎Hai Chiều
10 tháng 4 lúc 16:02 ·","Góc thử nghiệm: Giờ ad sẽ đăng content hướng nội dô group, content hướng ngoại trên page =)) Mọi người đón xem nhá 🥹",2023-04-10 09:29:46,1,0,47,47,"{'thích': 813, 'yêu thích': 410, 'haha': 166, 'thương thương': 18, 'buồn': 6}",1413
804540557696926,"Cho dù bạn đọc một câu nói truyền động lực hay một bản báo cáo khoa học, thì bạn vẫn cần điều chỉnh sao cho phù hợp nhất với cuộc sống của chính mình. Nói về việc nhiều người ủng hộ việc dũng cảm, thử cái mới, Xem thêm""đời chỉ sống một lần"" và đặc biệt là ""bước ra khỏi vùng an toàn"", một vài ý tưởng sau đây cần suy nghĩ sâu hơn:

1. Bước ra khỏi vùng an toàn nên là 1 hành trình thích nghi dần dần.

2. Bước ra khỏi vùng an toàn không có nghĩa là bước vào vùng chết chóc. Vùng kém an toàn hơn nhưng đồng nghĩa những rủi ro phải được lường trước.

3. Bước ra khỏi vùng an toàn là quyết định cá nhân, bạn không nên để người khác kéo mình đi. Vì ai mà biết họ kéo bạn nhanh hay chậm, có tương ứng với sự thích nghi của bạn hay không? À nhưng nếu đó là sự đồng hành, cổ vũ, cùng nhau trải nghiệm thì okie.

4. Một câu chuyện kỳ diệu của ai đó không có nghĩa nó đúng với bạn. Hãy tự tạo câu chuyện kỳ diệu theo cách cá nhân.

5. Nhu cầu an toàn là nhu cầu cơ bản của con người, nên vùng an toàn không xấu xa như bạn nghĩ đâu.

From Đào Lê Tâm An","Cho dù bạn đọc một câu nói truyền động lực hay một bản báo cáo khoa học, thì bạn vẫn cần điều chỉnh sao cho phù hợp nhất với cuộc sống của chính mình. Nói về việc nhiều người ủng hộ việc dũng cảm, thử cái mới, Xem thêm""đời chỉ sống một lần"" và đặc biệt là ""bước ra khỏi vùng an toàn"", một vài ý tưởng sau đây cần suy nghĩ sâu hơn:

1. Bước ra khỏi vùng an toàn nên là 1 hành trình thích nghi dần dần.

2. Bước ra khỏi vùng an toàn không có nghĩa là bước vào vùng chết chóc. Vùng kém an toàn hơn nhưng đồng nghĩa những rủi ro phải được lường trước.

3. Bước ra khỏi vùng an toàn là quyết định cá nhân, bạn không nên để người khác kéo mình đi. Vì ai mà biết họ kéo bạn nhanh hay chậm, có tương ứng với sự thích nghi của bạn hay không? À nhưng nếu đó là sự đồng hành, cổ vũ, cùng nhau trải nghiệm thì okie.

4. Một câu chuyện kỳ diệu của ai đó không có nghĩa nó đúng với bạn. Hãy tự tạo câu chuyện kỳ diệu theo cách cá nhân.

5. Nhu cầu an toàn là nhu cầu cơ bản của con người, nên vùng an toàn không xấu xa như bạn nghĩ đâu.

From Đào Lê Tâm An",2023-04-10 06:17:46,1,0,108,1038,"{'thích': 5955, 'yêu thích': 2556, 'haha': 13, 'wow': 3, 'thương thương': 84, 'buồn': 10}",8621
804509614366687,"Cũng hơi trễ rồi nhưng chúc mọi người sáng thứ 2 năng suất và hiệu quả, =)))","Cũng hơi trễ rồi nhưng chúc mọi người sáng thứ 2 năng suất và hiệu quả, =)))",2023-04-10 04:41:36,1,0,136,283,"{'thích': 12683, 'yêu thích': 461, 'haha': 800, 'wow': 45, 'thương thương': 64, 'buồn': 10412, 'phẫn nộ': 9}",24474
803954264422222,"Một đứa đáng iu đã nói rằng:

“Tớ biết là cậu có thể tự làm được, nhưng tớ muốn làm điều đó cho cậu”","Một đứa đáng iu đã nói rằng:

“Tớ biết là cậu có thể tự làm được, nhưng tớ muốn làm điều đó cho cậu”",2023-04-09 06:21:39,0,0,489,419,"{'thích': 5312, 'yêu thích': 2671, 'haha': 78, 'wow': 4, 'thương thương': 137, 'buồn': 27}",8229
803320791152236,Nay cuối tuần rồi nên tạm pend lại cái task ô dề thinking thui 😌👌,Nay cuối tuần rồi nên tạm pend lại cái task ô dề thinking thui 😌👌,2023-04-08 06:53:43,1,0,98,140,"{'thích': 2689, 'yêu thích': 747, 'haha': 499, 'wow': 6, 'thương thương': 41, 'buồn': 30}",4012
802707307880251,Một cách để hình thành và duy trì một thói quen tốt là đắm mình vào những cộng đồng thực hành thói quen đó :3,Một cách để hình thành và duy trì một thói quen tốt là đắm mình vào những cộng đồng thực hành thói quen đó :3,2023-04-07 04:31:41,1,0,319,171,"{'thích': 5506, 'yêu thích': 1786, 'haha': 47, 'wow': 14, 'thương thương': 71, 'buồn': 7}",7431
802165277934454,Mới phỏng vấn 1 hoàng thượng và được cho hay:,Mới phỏng vấn 1 hoàng thượng và được cho hay:,2023-04-06 05:10:51,1,0,102,89,"{'thích': 2810, 'yêu thích': 130, 'haha': 2211, 'wow': 1, 'thương thương': 22, 'buồn': 25}",5199
801905967960385,"Helmut Krone, có lẽ là Art Director giỏi nhất mọi thời đại với những quảng cáo thiên tài, đã từng nói: “Nếu bạn có thể nhìn vào thứ gì đó và nói: “Tôi thích rồi nha”, có nghiã là thứ đó không mới”

- Dave Trott, Ngấu nghiến và Nghiền ngẫm
(Quyển sách ad thích nhất, và đúng là nó hong mới :))))","Helmut Krone, có lẽ là Art Director giỏi nhất mọi thời đại với những quảng cáo thiên tài, đã từng nói: “Nếu bạn có thể nhìn vào thứ gì đó và nói: “Tôi thích rồi nha”, có nghiã là thứ đó không mới”

- Dave Trott, Ngấu nghiến và Nghiền ngẫm
(Quyển sách ad thích nhất, và đúng là nó hong mới :))))",2023-04-05 17:26:47,0,0,22,44,"{'thích': 1367, 'yêu thích': 40, 'haha': 158, 'wow': 4, 'thương thương': 10, 'buồn': 6}",1585
801845457966436,"Giờ ad mới biết có cả cờ vàng :)) Hóng thêm cờ tím cờ xanh chúi cờ hường từ các mem :3

Tề Minh Huấn‎Hai Chiều
5 tháng 4 lúc 21:36 ·",Giờ ad mới biết có cả cờ vàng :)) Hóng thêm cờ tím cờ xanh chúi cờ hường từ các mem :3,2023-04-05 15:22:33,1,0,95,208,"{'thích': 1030, 'yêu thích': 192, 'haha': 18, 'wow': 4, 'thương thương': 5, 'buồn': 9}",1258
1287658272170988,"Mạng xã hội thực chất là nơi kết nối...những kẻ cô đơn?

Nghe có vẻ cực đoan ha, nhưng một nghiên cứu năm 2021 chỉ ra trong 10 ngày sử dụng các nền tảng mạng xã hội, các khách thể ghi nhận cảm xúc tiêu cực -Xem thêm nguyên nhân chủ yếu đến từ sự so sánh của người dùng đối với những gì họ thấy trên MXH. Từ đó, cảm nhận hạnh phúc của họ sụt giảm, ít mang tính chủ quan hơn.

Theo quan sát của mình, MXH cũng thúc đẩy nhu cầu mua sắm, tặng quà vào những ngày lễ một cách rõ nét. Có thể ban đầu, việc tặng quà với bạn là tốn kém và không cần thiết, nhưng đến hẹn lại lên, thấy 7749 người khoe được hoa, được quà, là một minh chứng sống cho kết quả nghiên cứu trên - so sánh, rồi tự ti, kém hạnh phúc.

Lợi ích của MXH là không thể chối cãi, thậm chí có người gọi đây là kỷ nguyên của sự kết nối. Một nghiên cứu năm 2018 chỉ ra nếu sử dụng 30' mỗi ngày thì MXH lại giúp người dùng gia tăng trạng thái ""an nhiên"" (well-being).

So sánh dùng MXH sẽ gây ra cô đơn cũng giống như so sánh việc ăn sẽ dẫn đến béo phì. Nó đúng, nhưng chưa đủ.

- Một bài viết hay từ member group, ad xin phép đăng lại trên page :3","Mạng xã hội thực chất là nơi kết nối...những kẻ cô đơn?

Nghe có vẻ cực đoan ha, nhưng một nghiên cứu năm 2021 chỉ ra trong 10 ngày sử dụng các nền tảng mạng xã hội, các khách thể ghi nhận cảm xúc tiêu cực -Xem thêm nguyên nhân chủ yếu đến từ sự so sánh của người dùng đối với những gì họ thấy trên MXH. Từ đó, cảm nhận hạnh phúc của họ sụt giảm, ít mang tính chủ quan hơn.

Theo quan sát của mình, MXH cũng thúc đẩy nhu cầu mua sắm, tặng quà vào những ngày lễ một cách rõ nét. Có thể ban đầu, việc tặng quà với bạn là tốn kém và không cần thiết, nhưng đến hẹn lại lên, thấy 7749 người khoe được hoa, được quà, là một minh chứng sống cho kết quả nghiên cứu trên - so sánh, rồi tự ti, kém hạnh phúc.

Lợi ích của MXH là không thể chối cãi, thậm chí có người gọi đây là kỷ nguyên của sự kết nối. Một nghiên cứu năm 2018 chỉ ra nếu sử dụng 30' mỗi ngày thì MXH lại giúp người dùng gia tăng trạng thái ""an nhiên"" (well-being).

So sánh dùng MXH sẽ gây ra cô đơn cũng giống như so sánh việc ăn sẽ dẫn đến béo phì. Nó đúng, nhưng chưa đủ.

- Một bài viết hay từ member group, ad xin phép đăng lại trên page :3",2023-04-04 15:22:39,1,0,33,142,"{'thích': 2365, 'yêu thích': 648, 'haha': 7, 'wow': 1, 'thương thương': 18, 'buồn': 18}",3057
1287396052197210,Đúng là tỉnh táo quá khó có bồ 🥹🥹🥹,Đúng là tỉnh táo quá khó có bồ 🥹🥹🥹,2023-04-04 02:58:58,1,0,538,376,"{'thích': 4548, 'yêu thích': 208, 'haha': 5932, 'wow': 17, 'thương thương': 35, 'buồn': 492}",11232
1286926382244177,"Nhúc nhích hoặc ngồi bên lề, tùy bạn chọn thui =))","Nhúc nhích hoặc ngồi bên lề, tùy bạn chọn thui =))",2023-04-03 04:53:35,1,0,159,235,"{'thích': 6946, 'yêu thích': 1783, 'haha': 23, 'wow': 11, 'thương thương': 46, 'buồn': 70}",8879
1286731122263703,"“Cái gì mua được bằng tiền thì cứ bỏ tiền mua, đừng đắn đo hơn thiệt. Hãy dành tâm lực cho những cái mà tiền không mua được.”

- Haruki Murakami, Biên niên ký Chim vặn dây cót","“Cái gì mua được bằng tiền thì cứ bỏ tiền mua, đừng đắn đo hơn thiệt. Hãy dành tâm lực cho những cái mà tiền không mua được.”

- Haruki Murakami, Biên niên ký Chim vặn dây cót",2023-04-02 18:59:11,0,0,60,129,"{'thích': 3045, 'yêu thích': 731, 'haha': 13, 'wow': 2, 'thương thương': 22, 'buồn': 8}",3821
